Hospital Name,Beds,City,State,Estimated Ventilators,Statewide Ventilators per Bed,place name,place_id,address,lat,lon
Acuity Specialty Hospital of Morgantown,0,Morgantown,WV,0.0,0.07327471356248334,Acuity Specialty Hospital of Morgantown,ChIJaWc0NKh7NYgROeXnETkYd4I,"1200 J D Anderson Dr 4th flr, Morgantown, WV 26505, United States",39.663925,-79.94674909999999
Acuity Specialty Hospital of New Jersey - Atlantic City,30,Atlantic City,NJ,1.7884777292226277,0.05961592430742092,Acuity Specialty Hospital of New Jersey,ChIJR9FD_EHuwIkRfFDcKF0taeM,"1925 Pacific Ave, Atlantic City, NJ 08401, United States",39.3585111,-74.434248
Acuity Specialty Hospital of Ohio Valley,72,Belmont,OH,5.547061148438823,0.07704251595053921,Acuity Specialty Hospital of Ohio Valley - Weirton,ChIJO9nGYkQ3NIgRaoeaZXz8Lp0,"601 Colliers Way, Weirton, WV 26062, United States",40.3933701,-80.5273042
Acuity Specialty Hospital of Ohio Valley at Weirton,0,Weirton,WV,0.0,0.07327471356248334,Acuity Specialty Hospital of Ohio Valley - Weirton,ChIJO9nGYkQ3NIgRaoeaZXz8Lp0,"601 Colliers Way, Weirton, WV 26062, United States",40.3933701,-80.5273042
Acuity Specialty Hospital of Ohio Valley at Wheeling,0,Wheeling,WV,0.0,0.07327471356248334,Acuity Specialty Hospital of Ohio Valley at Wheeling,ChIJuSVlrFPaNYgRsdY5FhNPY9k,"1 Medical Park, Wheeling, WV 26003, United States",40.0588459,-80.68504659999999
Acuity Specialty Hospital of Southern New Jersey,69,Willingboro,NJ,4.113498777212044,0.05961592430742092,Acuity Specialty Hospital of Southern New Jersey,ChIJ4bDKDutNwYkRXJljg8MIyxU,"218 Sunset Rd, Willingboro, NJ 08046, United States",40.045559,-74.8805497
Adair County Memorial Hospital,25,Greenfield,IA,1.5585461237635152,0.06234184495054061,Adair County Health System,ChIJyYQEru-G7IcRIVKXnYvP-XM,"609 SE Kent St, Greenfield, IA 50849, United States",41.3038214,-94.4519627
Adams County Regional Medical Center,25,Seaman,OH,1.92606289876348,0.07704251595053921,Adams County Regional Medical Center - Hospital,ChIJ1_uwVdbMRogRVVgZ3hiG9IQ,"230 Medical Center Dr, Seaman, OH 45679, United States",38.9339508,-83.5846602
Adams Memorial Hospital,25,Decatur,IN,1.904367625750362,0.07617470503001449,Adams Memorial Hospital,ChIJn3DbUlsgPogRu8TbEcKoWK4,"1100 Mercer Ave, Decatur, IN 46733, United States",40.8163638,-84.9142634
AdCare Hospital,114,Worcester,MA,7.859759083341495,0.06894525511703066,AdCare Hospital,ChIJG1F8dk8G5IkRQ-E8LSlhsac,"107 Lincoln St, Worcester, MA 01605, United States",42.2765762,-71.79504890000001
AdCare Rhode Island,0,North Kingstown,RI,0.0,0.0623409669211196,AdCare Rhode Island,ChIJH2Sr-MSw5YkRxl4z5jAQmBw,"1950 Tower Hill Rd, North Kingstown, RI 02852, United States",41.526874,-71.46221000000001
Addison Gilbert Hospital,79,Gloucester,MA,5.446675154245422,0.06894525511703066,Addison Gilbert Hospital,ChIJzev7zfkk44kRu2BnOGutrWI,"298 Washington St, Gloucester, MA 01930, United States",42.6254201,-70.6807896
Adena Greenfield Medical Center,25,Greenfield,OH,1.92606289876348,0.07704251595053921,Adena Greenfield Medical Center,ChIJA5GsRVA6R4gReT156wAEh18,"550 Mirabeau St, Greenfield, OH 45123, United States",39.3486827,-83.3876789
Adena Pike Medical Center,25,Waverly,OH,1.92606289876348,0.07704251595053921,Adena Pike Medical Center,ChIJE0k_qwgCR4gRdkxrKF_DIoY,"100 Dawn Ln, Waverly, OH 45690, United States",39.116438,-83.004066
Adena Regional Medical Center,189,Chillicothe,OH,14.56103551465191,0.07704251595053921,Adena Regional Medical Center,ChIJLUDxvKELR4gR0GILrn9TPUM,"272 Hospital Rd, Chillicothe, OH 45601, United States",39.3968064,-82.9685313
Adirondack Medical Center at Saranac Lake,155,Saranac Lake,NY,10.915697674418604,0.07042385596399099,Adirondack Medical Center,ChIJ-z4jKzYFy0wRBhlRkJMsTx0,"2233 NY-86, Saranac Lake, NY 12983, United States",44.34551949999999,-74.14346689999999
Administrative Medical Services,68,San Juan,PR,0.0,0.0,Molina Healthcare of Puerto Rico Administrative Office,ChIJWSMXFppoA4wRVHCrKzr0loo,"654 Av. Luis Muñoz Rivera, San Juan, 00918, Puerto Rico",18.4084266,-66.0570409
Advanced Care Hospital of Montana,40,Billings,MT,1.5418394730422056,0.03854598682605514,Advanced Care Hospital of Montana,ChIJs2TGxrhiSFMRK8UBbW05K3c,"3528 Gabel Rd, Billings, MT 59102, United States",45.74317629999999,-108.6044456
Advanced Care Hospital of Southern New Mexico,20,Las Cruces,NM,1.5111478117258463,0.07555739058629232,Advanced Care Hospital of Southern New Mexico,ChIJB_ScNOs93oYROwqY1Y2XWg4,"4451 E Lohman Ave, Las Cruces, NM 88011, United States",32.3260692,-106.7250303
Advanced Care Hospital of White County,27,Searcy,AR,1.5730326737229636,0.0582604693971468,Advanced Care Hospital of White County,ChIJkcw94Lyp04cRWYotTqbMLKw,"1200 S Main St, Searcy, AR 72143, United States",35.2339202,-91.73200419999999
Advanced Diagnostics Hospitals and Clinics,4,Houston,TX,0.2847983182236237,0.07119957955590593,Advanced Diagnostic Hospital & Clinic,ChIJP8qZJlGjQIYR8VLiszDyMuI,"12950 East Fwy, Houston, TX 77015, United States",29.7706303,-95.2003443
Advanced Specialty Hospital of Toledo,40,Toledo,OH,3.081700638021569,0.07704251595053921,Advanced Specialty Hospitals of Toledo,ChIJ97BvF354PIgRM-ttPQeYoVY,"1015 Garden Lake Pkwy, Toledo, OH 43614, United States",41.6203186,-83.5961607
Advanced Surgical Hospital,14,Washington,PA,0.9888646646505849,0.07063319033218464,Advanced Surgical Hospital,ChIJobxVbAiyNYgRT5LASKNwQro,"100 Trich Dr STE 1, Washington, PA 15301, United States",40.1565668,-80.2792557
AdventHealth Altamonte Springs,0,Altamonte Springs,FL,0.0,0.06904567242180862,AdventHealth Altamonte Springs,ChIJCRMzrJFx54gRwc0anrbRE_M,"601 E Altamonte Dr, Altamonte Springs, FL 32701, United States",28.6656867,-81.3695841
AdventHealth Apopka,0,Apopka,FL,0.0,0.06904567242180862,AdventHealth Apopka,ChIJq6o2Oed154gRbhiLCn_vVqw,"2100 Ocoee Apopka Rd, Apopka, FL 32703, United States",28.6492298,-81.54027289999999
AdventHealth Carrollwood,103,Tampa,FL,7.111704259446287,0.06904567242180862,AdventHealth Carrollwood,ChIJ9U89dW_BwogRGqOXl8aUwgQ,"7171 N Dale Mabry Hwy, Tampa, FL 33614, United States",28.0132277,-82.5036559
AdventHealth Celebration,0,Celebration,FL,0.0,0.06904567242180862,AdventHealth Celebration,ChIJywhIZDd_3YgR0kVlmGDD_OI,"400 Celebration Pl, Celebration, FL 34747, United States",28.3286589,-81.5413877
AdventHealth Central Texas,208,Killeen,TX,14.809512547628431,0.07119957955590593,AdventHealth Central Texas,ChIJS9J0uqa0WoYRaNleOYb8Yik,"2201 S Clear Creek Rd, Killeen, TX 76549, United States",31.113534,-97.8013457
AdventHealth Connerton,50,Land O Lakes,FL,3.452283621090431,0.06904567242180862,AdventHealth Connerton,ChIJe7miQ0SjwogRZI66-Iyr3Qw,"9441 Health Center Dr, Land O' Lakes, FL 34637, United States",28.2952536,-82.4899726
AdventHealth Dade City,120,Dade City,FL,8.285480690617035,0.06904567242180862,AdventHealth Dade City,ChIJWc8K2pWkiogRO6N21fU5-J0,"13100 Fort King Rd, Dade City, FL 33525, United States",28.3481235,-82.2005952
AdventHealth Daytona Beach,0,Daytona Beach,FL,0.0,0.06904567242180862,AdventHealth Daytona Beach,ChIJj0puvEXc5ogRRxP29EtEtwI,"301 Memorial Medical Pkwy, Daytona Beach, FL 32117, United States",29.2437907,-81.10823859999999
AdventHealth DeLand,164,DeLand,FL,11.323490277176615,0.06904567242180862,AdventHealth DeLand,ChIJqWbyPmAb54gR0ihsTMXH7p8,"701 W Plymouth Ave, DeLand, FL 32720, United States",29.0437213,-81.3179244
AdventHealth Durand,25,Durand,WI,1.4232999472851873,0.05693199789140749,AdventHealth Durand,ChIJK3OYM5Fc-IcRrY7dnDiNJgs,"1220 3rd Ave W, Durand, WI 54736, United States",44.6205552,-91.9627501
AdventHealth East Orlando,0,Orlando,FL,0.0,0.06904567242180862,AdventHealth East Orlando,ChIJbU_SKLFl54gR00glZ_0mE74,"7727 Lake Underhill Rd, Orlando, FL 32822, United States",28.5403086,-81.28061269999999
AdventHealth Fish Memorial,179,Orange City,FL,12.359175363503745,0.06904567242180862,AdventHealth Fish Memorial ER,ChIJ3XXurvoQ54gRfo3ss2sHabY,"1055 Saxon Blvd, Orange City, FL 32763, United States",28.9146296,-81.2854606
AdventHealth Gordon,69,Calhoun,GA,5.2158696908407975,0.07559231436001156,AdventHealth Gordon,ChIJfVjpjer9X4gRGK7NwGG_tbg,"1035 Red Bud Rd NE, Calhoun, GA 30701, United States",34.510132,-84.9256638
AdventHealth Heart of Florida,193,Davenport,FL,13.325814777409065,0.06904567242180862,AdventHealth Heart of Florida ER,ChIJMwY-fwFx3YgRDwQvCzBmkYE,"40100 US-27, Davenport, FL 33837, United States",28.1814929,-81.6418777
AdventHealth Hendersonville,98,Hendersonville,NC,6.58084938011079,0.06715152428684479,AdventHealth Hendersonville,ChIJ-wrS_MTrWYgRjH1nXEPreEM,"100 Hospital Dr, Hendersonville, NC 28792, United States",35.3896801,-82.48813299999999
AdventHealth Kissimmee,0,Kissimmee,FL,0.0,0.06904567242180862,AdventHealth Kissimmee,ChIJx6qWmZiG3YgRbq-VUMZNu5E,"2450 N Orange Blossom Trail, Kissimmee, FL 34744, United States",28.3170667,-81.4057935
AdventHealth Lake Placid,0,Lake Placid,FL,0.0,0.06904567242180862,AdventHealth Lake Placid,ChIJ2SwITxpd3IgR3KRx5Fbv4vA,"1210 US Highway 27 North, Lake Placid, FL 33852, United States",27.3202253,-81.36943839999999
AdventHealth Lake Wales,131,Lake Wales,FL,9.044983087256927,0.06904567242180862,AdventHealth Lake Wales,ChIJN8D0HPwI3YgR2AjnYY9FE1w,"410 S 11th St, Lake Wales, FL 33853, United States",27.8966144,-81.565241
AdventHealth Manchester,49,Manchester,KY,2.802784642275933,0.05719968657705985,AdventHealth Manchester,ChIJXzTdjp1SQ4gRTzZVc4Ks6wg,"210 Marie Langdon Dr, Manchester, KY 40962, United States",37.162122,-83.7620857
AdventHealth Murray,29,Chatsworth,GA,2.1921771164403347,0.07559231436001156,AdventHealth Murray,ChIJ-U0scjndX4gRG-FoXnNaHI4,"707 Old Dalton Ellijay Rd, Chatsworth, GA 30705, United States",34.7802452,-84.78312629999999
AdventHealth New Smyrna Beach,112,New Smyrna Beach,FL,7.733115311242566,0.06904567242180862,AdventHealth New Smyrna Beach,ChIJ69GbdTUp54gRmJcMTh8WFz4,"401 Palmetto St, New Smyrna Beach, FL 32168, United States",29.0205187,-80.92185889999999
AdventHealth North Pinellas,168,Tarpon Springs,FL,11.599672966863848,0.06904567242180862,AdventHealth North Pinellas,ChIJB21zDRWNwogR6Z7xQzG6eLA,"1395 S Pinellas Ave, Tarpon Springs, FL 34689, United States",28.1324509,-82.7579555
AdventHealth Ocala,413,Ocala,FL,28.51586271020696,0.06904567242180862,AdventHealth Ocala,ChIJq0nXUqXU54gRVyGz_DXss_Y,"1500 SW 1st Ave, Ocala, FL 34471, United States",29.1753462,-82.13872740000001
AdventHealth Orlando,2826,Orlando,FL,195.12307026403118,0.06904567242180862,AdventHealth Orlando,ChIJkezOtZt654gRuY2sglU1KyQ,"601 E Rollins St, Orlando, FL 32803, United States",28.5746413,-81.37060799999999
AdventHealth Ottawa,47,Ottawa,KS,2.54831223628692,0.05421940928270042,AdventHealth Ottawa,ChIJwYVtQbVNv4cRTaNv7IB3InE,"1301 S Main St, Ottawa, KS 66067, United States",38.5967369,-95.2675323
AdventHealth Palm Coast,99,Palm Coast,FL,6.835521569759053,0.06904567242180862,AdventHealth Palm Coast,ChIJNawaM8Hq5ogRg1bmPpjFlcs,"60 Memorial Medical Pkwy, Palm Coast, FL 32164, United States",29.4789896,-81.19
AdventHealth Pepin Heart Institute,0,Tampa,FL,0.0,0.06904567242180862,AdventHealth Pepin Heart Institute,ChIJ42XOo5nHwogRHkB034Pghzo,"3100 E Fletcher Ave, Tampa, FL 33613, United States",28.0695783,-82.4232194
AdventHealth Rollins Brook,25,Lampasas,TX,1.7799894888976482,0.07119957955590593,AdventHealth Rollins Brook,ChIJKyxizzeUWoYRJgn-Ovg9sFw,"608 N Key Ave, Lampasas, TX 76550, United States",31.0723094,-98.18638299999999
AdventHealth Sebring,197,Sebring,FL,13.601997467096298,0.06904567242180862,AdventHealth Sebring,ChIJ_ShZwSVW3IgRkJa7-k7KCpk,"4200 Sun N Lake Blvd, Sebring, FL 33872, United States",27.5396543,-81.51008209999999
AdventHealth Shawnee Mission,365,Shawnee Mission,KS,19.79008438818565,0.05421940928270042,AdventHealth Shawnee Mission,ChIJDc_MeIvswIcREcBm6PtmarQ,"9100 W 74th St, Overland Park, KS 66204, United States",38.9949615,-94.6914402
AdventHealth Tampa,536,Tampa,FL,37.00848041808943,0.06904567242180862,AdventHealth Tampa,ChIJ1fsto5nHwogRT3QOU83ApHo,"3100 E Fletcher Ave, Tampa, FL 33613, United States",28.0711125,-82.4234243
AdventHealth Waterman,269,Tavares,FL,18.57328588146652,0.06904567242180862,AdventHealth Waterman,ChIJLc80bHm954gRdBDZnmnCTfU,"1000 Waterman Way, Tavares, FL 32778, United States",28.8236693,-81.7120411
AdventHealth Wauchula,25,Wauchula,FL,1.7261418105452155,0.06904567242180862,AdventHealth Wauchula,ChIJs55e31Pm3IgRWluZ-Uk0BGY,"735 S 5th Ave, Wauchula, FL 33873, United States",27.5393606,-81.807304
AdventHealth Wesley Chapel,145,Wesley Chapel,FL,10.01162250116225,0.06904567242180862,AdventHealth Wesley Chapel,ChIJTZsR6duwwogR-TezJetB0Ug,"2600 Bruce B Downs Blvd, Wesley Chapel, FL 33544, United States",28.1953536,-82.3518239
AdventHealth Winter Park,0,Winter Park,FL,0.0,0.06904567242180862,AdventHealth Winter Park,ChIJU7yQJO9v54gRJx-lf3Ln29s,"200 N Lakemont Ave, Winter Park, FL 32792, United States",28.5980056,-81.3269011
AdventHealth Zephyrhills,149,Zephyrhills,FL,10.287805190849484,0.06904567242180862,AdventHealth Zephyrhills,ChIJb1i1iGFN3YgR4CrJ6d822vg,"7050 Gall Blvd, Zephyrhills, FL 33541, United States",28.2608329,-82.185543
Adventist Health and Rideout,209,Marysville,CA,16.3109513431563,0.07804282939309233,Adventist Health and Rideout,ChIJl8PunxJTm4ARtzztS7fNsmQ,"726 4th St, Marysville, CA 95901, United States",39.1390252,-121.5934943
Adventist Health Bakersfield,254,Bakersfield,CA,19.822878665845455,0.07804282939309233,Adventist Health Bakersfield,ChIJNWHj9pJp6oARxeDDd9xrV4g,"2615 Chester Ave, Bakersfield, CA 93301, United States",35.384495,-119.0194407
Adventist Health Castle,160,Kailua,HI,10.77998322616718,0.06737489516354488,Adventist Health Castle,ChIJr0nBtrUUAHwRKgDsrvu8tVY,"640 Ulukahiki St, Kailua, HI 96734, United States",21.3805018,-157.7575914
Adventist Health Clear Lake,25,Clearlake,CA,1.9510707348273089,0.07804282939309233,Adventist Health Clear Lake,ChIJB43qFvOJg4AROjVQQsqgP8Q,"15630 18th Ave, Clearlake, CA 95422, United States",38.9353458,-122.6200816
Adventist Health Glendale,451,Glendale,CA,35.19731605628465,0.07804282939309233,Adventist Health Glendale,ChIJycP4BgvBwoAR3Xo0wuVeH9c,"1509 Wilson Terrace, Glendale, CA 91206, United States",34.150835,-118.2305114
Adventist Health Hanford,230,Hanford,CA,17.949850760411238,0.07804282939309233,Adventist Health Hanford Family Medicine Residency,ChIJqW30pHbDlIAR5leXt0Sk5o8,"1025 N Douty St #105, Hanford, CA 93230, United States",36.3368583,-119.6447304
Adventist Health Howard Memorial,25,Willits,CA,1.9510707348273089,0.07804282939309233,Adventist Health Howard Memorial,ChIJJwbQTNCbgYARzCq5K5Vz5h0,"1 Marcela Dr, Willits, CA 95490, United States",39.3899426,-123.3389404
Adventist Health Lodi Memorial,190,Lodi,CA,14.828137584687545,0.07804282939309233,Adventist Health Lodi Memorial Pharmacy,ChIJW50Kl2GgmoARsdey4Qrg22k,"2415 W Vine St, Lodi, CA 95242, United States",38.1236058,-121.3050293
Adventist Health Reedley,49,Reedley,CA,3.824098640261525,0.07804282939309233,Adventist Health Reedley,ChIJO3Jnlc3ilIARGcMO-BFOmC0,"372 W Cypress Ave, Reedley, CA 93654, United States",36.6085348,-119.4521895
Adventist Health Saint Helena,130,Saint Helena,CA,10.145567821102004,0.07804282939309233,Adventist Health St. Helena,ChIJGc0PrkhahIARoFCyKu1pyZI,"10 Woodland Rd, St Helena, CA 94574, United States",38.5425608,-122.4747622
Adventist Health Selma,0,Selma,CA,0.0,0.07804282939309233,Adventist Health Medical Office - Selma Central,ChIJaQ6JIgPwlIARIirV9_1n_v0,"2141 High St, Selma, CA 93662, United States",36.57043609999999,-119.6144343
Adventist Health Sonora,152,Sonora,CA,11.862510067750033,0.07804282939309233,Health Pavilion and Diana J. White Cancer Institute - Adventist Health Sonora,ChIJCWxiLM3FkIARTfjzqgam8U4,"900 Mono Way, Sonora, CA 95370, United States",37.9765129,-120.3681869
Adventist Health Tehachapi Valley,20,Tehachapi,CA,1.560856587861847,0.07804282939309233,Adventist Health Tehachapi Valley,ChIJvwE_JM_3wYARK1ycsDsxu9E,"1100 Magellan Dr, Tehachapi, CA 93561, United States",35.147446,-118.4504419
Adventist Health Tillamook Regional Medical Center,25,Tillamook,OR,1.6822742474916392,0.06729096989966556,Adventist Health Tillamook,ChIJl6GovL0r61QRnJi4P5BR_GU,"1000 3rd St, Tillamook, OR 97141, United States",45.457041,-123.8540843
Adventist Health Tulare,108,Tulare,CA,8.428625574453973,0.07804282939309233,Adventist Health Tulare,ChIJHQne6ZErlYARJwIuf-X_oU8,"869 N Cherry St, Tulare, CA 93274, United States",36.2211329,-119.3384921
Adventist Health Vallejo,0,Vallejo,CA,0.0,0.07804282939309233,Adventist Health Vallejo,ChIJwzb950VzhYARlzWqhc7iY24,"525 Oregon St, Vallejo, CA 94590, United States",38.117944,-122.2488158
Adventist Health White Memorial,353,Los Angeles,CA,27.5491187757616,0.07804282939309233,Adventist Health White Memorial,ChIJoVj5-w3GwoAR9FVNMYFu9AE,"1720 East Cesar E Chavez Avenue, Los Angeles, CA 90033, United States",34.0494573,-118.2167639
Adventist HealthCare Rehabilitation,89,Rockville,MD,6.4114445536321725,0.07203870284979969,Adventist HealthCare Rehabilitation,ChIJafDT7bEytokRykWkQYsP5Q8,"9909 Medical Center Dr, Rockville, MD 20850, United States",39.0985144,-77.200777
Adventist HealthCare Shady Grove Medical Center,338,Rockville,MD,24.34908156323229,0.07203870284979969,Adventist HealthCare Shady Grove Medical Center - Mental Health,ChIJT3vpya0ytokR_zTyGK3D-ls,"14915 Broschart Rd #2200, Rockville, MD 20850, United States",39.1010969,-77.1989844
Adventist HealthCare Shady Grove Medical Center - Mental Health,117,Rockville,MD,8.428528233426563,0.07203870284979969,Adventist HealthCare Shady Grove Medical Center - Mental Health,ChIJwTR9KqwytokRdFpTj1Fd3NY,"14901 Broschart Rd, Rockville, MD 20850, United States",39.0997858,-77.1994378
Adventist HealthCare Takoma Park,198,Takoma Park,MD,14.263663164260338,0.07203870284979969,Adventist HealthCare Rehabilitation,ChIJI8-inyLGt4kRUMCZ_E_Xovo,"7600 Carroll Ave #5200, Takoma Park, MD 20912, United States",38.9854486,-77.0019629
Adventist HealthCare White Oak Medical Center,0,Silver Spring,MD,0.0,0.07203870284979969,Adventist HealthCare White Oak Medical Center,ChIJ05suE3PFt4kRg06lbgD_N60,"11890 Healing Way, Silver Spring, MD 20904, United States",39.0491898,-76.9576308
Adventist Medical Center,211,Portland,OR,14.198394648829431,0.06729096989966556,Adventist Health Portland,ChIJVZbGpbyhlVQRoL-e6AZeyLM,"10123 SE Market St, Portland, OR 97216, United States",45.5132673,-122.5582881
Adventist Rehabilitation Hospital of Maryland Takoma Park,0,Takoma Park,MD,0.0,0.07203870284979969,Adventist HealthCare Rehabilitation,ChIJI8-inyLGt4kRUMCZ_E_Xovo,"7600 Carroll Ave #5200, Takoma Park, MD 20912, United States",38.9854486,-77.0019629
Advocate BroMenn Regional Medical Center,221,Normal,IL,14.987557590163455,0.06781700267042287,Advocate BroMenn Medical Center,ChIJJdck2LpxC4gRcK74KZuzCmU,"1304 Franklin Ave, Normal, IL 61761, United States",40.4971689,-88.99103699999999
Advocate Christ Medical Center,777,Oak Lawn,IL,52.693811074918564,0.06781700267042287,Advocate Christ Medical Center,ChIJzzXYZIs6DogRDn9m8HlPATw,"4440 W 95th St, Oak Lawn, IL 60453, United States",41.7217943,-87.73278239999999
Advocate Condell Medical Center,273,Libertyville,IL,18.514041729025443,0.06781700267042287,Advocate Condell Medical Center,ChIJV8hk0euWD4gRZIVY-_I-f2U,"801 S Milwaukee Ave, Libertyville, IL 60048, United States",42.2735489,-87.95620319999999
Advocate Eureka Hospital,25,Eureka,IL,1.6954250667605717,0.06781700267042287,Advocate Eureka Hospital,ChIJg4F4JjGvC4gR2ilT-ct4ckc,"101 S Major St, Eureka, IL 61530, United States",40.7207946,-89.271294
Advocate Good Samaritan Hospital,284,Downers Grove,IL,19.260028758400093,0.06781700267042287,Advocate Good Samaritan Hospital,ChIJH0a4ZQFODogRxuiuOHTiJ1M,"3815 Highland Ave, Downers Grove, IL 60515, United States",41.8183565,-88.0083625
Advocate Good Shepherd Hospital,176,Barrington,IL,11.935792469994425,0.06781700267042287,Advocate Good Shepherd Imaging Center,ChIJOQ58DZwKD4gR6AfWWBWCWlc,"450 IL-22, Barrington, IL 60010, United States",42.1956043,-88.1732048
Advocate Illinois Masonic Medical Center,311,Chicago,IL,21.091087830501515,0.06781700267042287,Advocate Illinois Masonic Medical Center,ChIJLydUwqnTD4gRF_8G4edBBAE,"836 W Wellington Ave, Chicago, IL 60657, United States",41.9369518,-87.6519723
