,Hospital Name,Beds,City,State,Estimated Ventilators,Statewide Ventilators per Bed
309,Antelope Memorial Hospital,23,Neligh,NE,1.499860061572908,0.06521130702490904
310,Antelope Valley Hospital,393,Lancaster,CA,30.67083195148529,0.07804282939309234
311,Antioch Medical Center,138,Antioch,CA,10.769910456246743,0.07804282939309234
312,"Apalachee Center, Inc.",46,Tallahassee,FL,3.1761009314031963,0.06904567242180862
313,Apollo Behavioral Health Hospital,18,Baton Rouge,LA,1.0136082055448359,0.05631156697471311
314,Appalachian Behavioral Healthcare - Athens Campus,92,Athens,OH,7.087911467449607,0.07704251595053921
315,Appleton Area Health Services,65,Appleton,MN,3.3120758984669516,0.050955013822568486
316,Appling Hospital,165,Baxley,GA,12.472731869401906,0.07559231436001156
317,Arbor Health Morton Hospital,25,Morton,WA,1.5467732386027235,0.061870929544108944
318,Arbour Hospital,136,Jamacia Plain,MA,9.37655469591617,0.06894525511703066
319,Arbuckle Memorial Hospital,25,Sulphur,OK,1.4684870614383236,0.058739482457532945
320,Archbold Medical Center,328,Thomasville,GA,24.79427911008379,0.07559231436001156
321,ArchCare at Terence Cardinal Cooke Health Care Center,615,New York,NY,43.31067141785446,0.07042385596399099
322,Arden Wood,13,San Francisco,CA,1.0145567821102004,0.07804282939309234
323,ARH Our Lady of the Way,25,Martin,KY,1.4299921644264963,0.05719968657705985
324,Arise Austin Medical Center,21,Austin,TX,1.4951911706740246,0.07119957955590593
325,Arizona Specialty Hospital,24,Chandler,AZ,1.9202933985330073,0.0800122249388753
326,Arizona Spine and Joint Hospital,23,Mesa,AZ,1.840281173594132,0.0800122249388753
327,Arizona State Hospital,159,Phoenix,AZ,12.721943765281173,0.0800122249388753
328,Arkansas Children's Hospital,336,Little Rock,AR,19.575517717441326,0.058260469397146804
329,Arkansas Children's Northwest,24,Springdale,AR,1.3982512655315233,0.058260469397146804
330,Arkansas Continued Care Hospital of Jonesboro,44,Jonesboro,AR,2.5634606534744595,0.058260469397146804
331,Arkansas Heart Hospital,112,Little Rock,AR,6.525172572480442,0.058260469397146804
332,Arkansas Methodist Medical Center,129,Paragould,AR,7.515600552231938,0.058260469397146804
333,Arkansas State Hospital,230,Little Rock,AR,13.399907961343764,0.058260469397146804
334,Arkansas Surgical Hospital,49,North Little Rock,AR,2.8547630004601934,0.058260469397146804
335,Arkansas Valley Regional Medical Center,552,La Junta,CO,42.06109163745619,0.07619762977800033
336,Arms Acres,0,Carmel,NY,0.0,0.07042385596399099
337,Armstrong County Memorial Hospital,164,Kittanning,PA,11.58384321447828,0.07063319033218464
338,Arnold Palmer Hospital for Children,0,Orlando,FL,0.0,0.06904567242180862
339,Arnot Ogden Medical Center,225,Elmira,NY,15.845367591897974,0.07042385596399099
340,Arrowhead Behavioral Health,48,Maumee,OH,3.698040765625882,0.07704251595053921
341,Arrowhead Regional Medical Center,456,Colton,CA,35.58753020325011,0.07804282939309234
342,Arroyo Grande Community Hospital,67,Arroyo Grande,CA,5.228869569337187,0.07804282939309234
343,Artesia General Hospital,49,Artesia,NM,3.702312138728324,0.07555739058629232
344,Asante Ashland Community Hospital,38,Ashland,OR,2.557056856187291,0.06729096989966556
345,Asante Rogue Regional Medical Center,337,Medford,OR,22.677056856187292,0.06729096989966556
346,Asante Three Rivers Medical Center,121,Grants Pass,OR,8.142207357859533,0.06729096989966556
347,Ascension All Saints Hospital - Spring Street Campus,263,Racine,WI,14.97311544544017,0.05693199789140749
348,Ascension All Saints Hospital Wisconsin Avenue Campus,175,Racine,WI,9.963099630996311,0.05693199789140749
349,Ascension Borgess Hospital,371,Kalamazoo,MI,24.318156008233377,0.06554759031868834
350,Ascension Borgess-Lee Hospital,25,Dowagiac,MI,1.6386897579672086,0.06554759031868834
351,Ascension Borgess-Pipp Hospital,43,Plainwell,MI,2.8185463837035987,0.06554759031868834
352,Ascension Brighton Center for Recovery,99,Brighton,MI,6.489211441550146,0.06554759031868834
353,Ascension Calumet Hospital,25,Chilton,WI,1.4232999472851873,0.05693199789140749
354,Ascension Columbia Saint Mary's Hospital Milwaukee,263,Milwaukee,WI,14.97311544544017,0.05693199789140749
355,Ascension Eagle River Memorial Hospital,14,Eagle River,WI,0.7970479704797049,0.05693199789140749
356,Ascension Genesys Hospital,370,Grand Blanc,MI,24.252608417914686,0.06554759031868834
357,Ascension Good Samaritan Hospital,25,Merrill,WI,1.4232999472851873,0.05693199789140749
358,Ascension Jane Phillips Medical Center,114,Bartlesville,OK,6.696301000158756,0.058739482457532945
359,Ascension Jane Phillips Nowata Health Center,25,Nowata,OK,1.4684870614383236,0.058739482457532945
360,Ascension Macomb - Oakland Hospital Warren Campus,507,Warren,MI,33.23262829157499,0.06554759031868834
361,"Ascension Macomb-Oakland Hospital, Madison Heights Campus",159,Madison Heights,MI,10.422066860671446,0.06554759031868834
362,Ascension North East Wisconsin - Mercy Campus,110,Oshkosh,WI,6.2625197680548235,0.05693199789140749
363,Ascension Northeast Wisconsin Saint Elizabeth Campus,308,Appleton,WI,17.535055350553506,0.05693199789140749
364,Ascension Providence,271,Waco,TX,19.295086059650508,0.07119957955590593
365,Ascension Providence DePaul Center,64,Waco,TX,4.55677309157798,0.07119957955590593
366,Ascension Providence Hospital Novi Campus,0,Novi,MI,0.0,0.06554759031868834
367,"Ascension Providence Hospital, Southfield Campus",583,Southfield,MI,38.214245155795304,0.06554759031868834
368,Ascension Providence Rochester Hospital,224,Rochester,MI,14.682660231386189,0.06554759031868834
369,Ascension River District Hospital,65,East China Township,MI,4.2605933707147425,0.06554759031868834
370,Ascension Sacred Heart Hospital,15,Tomahawk,WI,0.8539799683711123,0.05693199789140749
371,Ascension Sacred Heart Hospital on the Emerald Coast,62,Miramar Beach,FL,4.280831690152135,0.06904567242180862
372,Ascension Sacred Heart Hospital on the Gulf,19,Port Saint Joe,FL,1.3118677760143638,0.06904567242180862
373,Ascension Sacred Heart Hospital Pensacola,561,Pensacola,FL,38.734622228634635,0.06904567242180862
374,Ascension Sacred Heart Rehabilitation Institute,49,Milwaukee,WI,2.7896678966789668,0.05693199789140749
375,Ascension Saint Clare's Hospital,99,Weston,WI,5.636267791249341,0.05693199789140749
376,Ascension Saint John Owasso,32,Owasso,OK,1.8796634386410542,0.058739482457532945
377,Ascension Saint John Sapulpa,25,Sapulpa,OK,1.4684870614383236,0.058739482457532945
378,Ascension Saint Mary's Hospital,63,Rhinelander,WI,3.586715867158672,0.05693199789140749
379,Ascension Saint Thomas Highlands Hospital,46,Sparta,TN,3.2486964618249536,0.07062383612662942
380,Ascension Saint Thomas Stones River Hospital,52,Woodbury,TN,3.67243947858473,0.07062383612662942
381,Ascension Saint Thomas West,340,Nashville,TN,24.012104283054004,0.07062383612662942
382,Ascension Saint Vincent Carmel,153,Carmel,IN,11.654729869592217,0.07617470503001449
383,Ascension Saint Vincent Clay,25,Brazil,IN,1.9043676257503621,0.07617470503001449
384,Ascension Saint Vincent Evansville,438,Evansville,IN,33.36452080314635,0.07617470503001449
385,Ascension Saint Vincent Indianapolis Hospital,825,Indianapolis,IN,62.84413164976195,0.07617470503001449
386,Ascension Saint Vincent Stress Center,0,Indianapolis,IN,0.0,0.07617470503001449
387,Ascension SE Wisconsin Hospital Franklin Campus,44,Franklin,WI,2.5050079072219296,0.05693199789140749
388,Ascension SE Wisconsin Hospital-Elmbrook Campus,108,Brookfield,WI,6.148655772272009,0.05693199789140749
389,Ascension SE Wisconsin Hospital-St. Joseph Campus,334,Milwaukee,WI,19.0152872957301,0.05693199789140749
390,Ascension Seton Edgar B. Davis,23,Luling,TX,1.6375903297858365,0.07119957955590593
391,Ascension Seton Hays,142,Kyle,TX,10.110340296938642,0.07119957955590593
392,Ascension Seton Highland Lakes,25,Burnet,TX,1.7799894888976482,0.07119957955590593
393,Ascension Seton Medical Center Austin,430,Austin,TX,30.61581920903955,0.07119957955590593
394,Ascension Seton Northwest,106,Austin,TX,7.547155432926028,0.07119957955590593
395,Ascension Seton Shoal Creek,94,Austin,TX,6.692760478255158,0.07119957955590593
396,Ascension Seton Smithville,8,Smithville,TX,0.5695966364472475,0.07119957955590593
397,Ascension Seton Southwest,28,Austin,TX,1.993588227565366,0.07119957955590593
398,Ascension Seton Williamson,119,Round Rock,TX,8.472749967152806,0.07119957955590593
399,Ascension St. Francis Hospital,153,Milwaukee,WI,8.710595677385346,0.05693199789140749
400,Ascension St. Joseph Hospital,47,Tawas City,MI,3.0807367449783523,0.06554759031868834
401,Ascension St. Mary's Hospital,204,Saginaw,MI,13.371708425012422,0.06554759031868834
402,Ascension St. Vincent Carmel,107,Carmel,IN,8.15069343821155,0.07617470503001449
403,Ascension St. Vincent Dunn,25,Bedford,IN,1.9043676257503621,0.07617470503001449
404,Ascension St. Vincent Jennings,25,North Vernon,IN,1.9043676257503621,0.07617470503001449
405,Ascension St. Vincent Kokomo,129,Kokomo,IN,9.826536948871869,0.07617470503001449
406,Ascension St. Vincent Mercy,25,Elwood,IN,1.9043676257503621,0.07617470503001449
407,Ascension St. Vincent Randolph,25,Winchester,IN,1.9043676257503621,0.07617470503001449
408,Ascension St. Vincent Salem,25,Salem,IN,1.9043676257503621,0.07617470503001449
409,Ascension St. Vincent Warrick,35,Boonville,IN,2.666114676050507,0.07617470503001449
410,Ascension St. Vincent Williamsport,16,Williamsport,IN,1.2187952804802318,0.07617470503001449
411,Ascension St. Vincent's Clay County Hospital,106,Middleburg,FL,7.318841276711714,0.06904567242180862
412,Ascension St. Vincent's Riverside Hospital,479,Jacksonville,FL,33.072877090046326,0.06904567242180862
413,Ascension St. Vincent's Southside Hospital,260,Jacksonville,FL,17.951874829670242,0.06904567242180862
414,Ascension Standish Hospital,54,Standish,MI,3.5395698772091704,0.06554759031868834
415,Ascension Via Christi Behavioral Health Center,0,Wichita,KS,0.0,0.05421940928270042
416,Ascension Via Christi Hospital in Manhattan,94,Manhattan,KS,5.09662447257384,0.05421940928270042
417,Ascension Via Christi Hospital in Pittsburg,78,Pittsburg,KS,4.229113924050633,0.05421940928270042
418,Ascension Via Christi Rehabilitation Hospital,58,Wichita,KS,3.1447257383966245,0.05421940928270042
419,Ascension Via Christi St. Francis,658,Wichita,KS,35.676371308016876,0.05421940928270042
420,Ascension Via Christi St. Joseph,0,Wichita,KS,0.0,0.05421940928270042
421,Ascension Via Christi St. Teresa,57,Wichita,KS,3.090506329113924,0.05421940928270042
422,Ashe Memorial Hospital,25,Jefferson,NC,1.6787881071711197,0.06715152428684479
423,Asheville Specialty Hospital,34,Asheville,NC,2.283151825752723,0.06715152428684479
424,Ashford Presbyterian Community Hospital,175,San Juan,PR,0.0,0.0
425,Ashland Health Center,25,Ashland,KS,1.3554852320675106,0.05421940928270042
426,Ashley County Medical Center,35,Crossett,AR,2.039116428900138,0.058260469397146804
427,Ashley Medical Center,60,Ashley,ND,2.886928628708901,0.048115477145148355
428,Ashley Regional Medical Center,39,Vernal,UT,3.1157878017789074,0.07989199491740788
429,Ashtabula County Medical Center,137,Ashtabula,OH,10.554824685223872,0.07704251595053921
430,Aspen Mountain Medical Center,0,Rock Springs,WY,0.0,0.05296514259846084
431,Aspen Valley Hospital,25,Aspen,CO,1.9049407444500084,0.07619762977800033
432,Aspire Health Partners -Princeton Plaza,90,Orlando,FL,6.214110517962776,0.06904567242180862
433,Aspire Hospital,30,Conroe,TX,2.135987386677178,0.07119957955590593
434,Aspirus Iron River Hospital,25,Iron River,MI,1.6386897579672086,0.06554759031868834
435,Aspirus Ironwood Hospital,25,Ironwood,MI,1.6386897579672086,0.06554759031868834
436,Aspirus Keweenaw Hospital,25,Laurium,MI,1.6386897579672086,0.06554759031868834
437,Aspirus Langlade Hospital,25,Antigo,WI,1.4232999472851873,0.05693199789140749
438,Aspirus Medford Hospital,103,Medford,WI,5.863995782814971,0.05693199789140749
439,Aspirus Ontonagon Hospital,71,Ontonagon,MI,4.6538789126268725,0.06554759031868834
440,Aspirus Riverview Hospital,45,Wisconsin Rapids,WI,2.561939905113337,0.05693199789140749
441,Aspirus Wausau Hospital,235,Wausau,WI,13.379019504480759,0.05693199789140749
442,Assumption Community Hospital,15,Napoleonville,LA,0.8446735046206967,0.05631156697471311
443,Assurance Health Cincinnati,42,Cincinnati,OH,3.2357856699226466,0.07704251595053921
444,Assurance Health Hudson,23,Hudson,OH,1.7719778668624018,0.07704251595053921
445,Assurance Health Indianapolis,23,Indianapolis,IN,1.7520182156903332,0.07617470503001449
446,Assurance Health Wilmington,0,Wilmington,OH,0.0,0.07704251595053921
447,Astria Sunnyside Hospital,25,Sunnyside,WA,1.5467732386027235,0.061870929544108944
448,Astria Toppenish Hospital,25,Toppenish,WA,1.5467732386027235,0.061870929544108944
449,Atchison Hospital,25,Atchison,KS,1.3554852320675106,0.05421940928270042
450,Athens-Limestone Hospital,66,Athens,AL,3.456087426717514,0.05236496101087142
451,Athol Memorial Hospital,25,Athol,MA,1.7236313779257666,0.06894525511703066
452,Atlanta VA Medical Center,0,Decatur,GA,0.0,0.07559231436001156
453,Atlantic General Hospital,48,Berlin,MD,3.457857736790385,0.07203870284979969
454,Atlantic Rehabilitation Institute,0,Madison,NJ,0.0,0.05961592430742092
455,AtlantiCare Regional Medical Center - Mainland Campus,0,Pomona,NJ,0.0,0.05961592430742092
456,AtlantiCare Regional Medical Center -Atlantic City Campus,540,Atlantic City,NJ,32.192599126007295,0.05961592430742092
457,Atmore Community Hospital,49,Atmore,AL,2.5658830895327,0.05236496101087142
458,Atoka County Medical Center,25,Atoka,OK,1.4684870614383236,0.058739482457532945
459,Atrium Health Anson,15,Wadesboro,NC,1.0072728643026718,0.06715152428684479
460,Atrium Health Behavioral Health Charlotte,0,Charlotte,NC,0.0,0.06715152428684479
461,Atrium Health Cabarrus,457,Concord,NC,30.688246599088068,0.06715152428684479
462,Atrium Health Cleveland,241,Shelby,NC,16.183517353129595,0.06715152428684479
463,Atrium Health Kings Mountain,62,Kings Mountain,NC,4.163394505784376,0.06715152428684479
464,Atrium Health Lincoln,101,Lincolnton,NC,6.782303952971324,0.06715152428684479
465,Atrium Health Mercy,0,Charlotte,NC,0.0,0.06715152428684479
466,Atrium Health Pineville,250,Charlotte,NC,16.787881071711197,0.06715152428684479
467,Atrium Health Stanly,109,Albemarle,NC,7.319516147266082,0.06715152428684479
468,Atrium Health Union,252,Monroe,NC,16.922184120284886,0.06715152428684479
469,Atrium Health University City,100,Charlotte,NC,6.715152428684479,0.06715152428684479
470,Atrium Medical Center,18,Denton,TX,1.2815924320063068,0.07119957955590593
471,Atrium Medical Center,68,Stafford,TX,4.841571409801603,0.07119957955590593
472,Atrium Medical Center,267,Middletown,OH,20.57035175879397,0.07704251595053921
473,Auburn Community Hospital,179,Auburn,NY,12.605870217554388,0.07042385596399099
474,Audie L. Murphy Memorial VA Hospital,0,San Antonio,TX,0.0,0.07119957955590593
475,Audubon County Memorial Hospital,25,Audubon,IA,1.5585461237635152,0.062341844950540605
476,Augusta Health,242,Fishersville,VA,16.078693096922006,0.0664408805657934
477,Augusta University Medical Center,466,Augusta,GA,35.22601849176539,0.07559231436001156
478,Aultman Hospital,512,Canton,OH,39.445768166676075,0.07704251595053921
479,Aultman Orrville Hospital,25,Orrville,OH,1.9260628987634802,0.07704251595053921
480,Aultman Specialty Hospital,30,Canton,OH,2.311275478516176,0.07704251595053921
481,Aurora BayCare Medical Center,167,Green Bay,WI,9.50764364786505,0.05693199789140749
482,Aurora Behavioral Health Care San Diego,80,San Diego,CA,6.243426351447388,0.07804282939309234
483,Aurora Charter Oak Hospital,134,Covina,CA,10.457739138674373,0.07804282939309234
484,Aurora Lakeland Medical Center,64,Elkhorn,WI,3.643647865050079,0.05693199789140749
485,Aurora Medical Center Grafton,126,Grafton,WI,7.173431734317344,0.05693199789140749
486,Aurora Medical Center in Burlington,55,Burlington,WI,3.1312598840274117,0.05693199789140749
487,Aurora Medical Center in Summit,91,Summit,WI,5.180811808118081,0.05693199789140749
488,Aurora Medical Center Kenosha,74,Kenosha,WI,4.2129678439641545,0.05693199789140749
489,Aurora Medical Center Manitowoc County,69,Two Rivers,WI,3.928307854507117,0.05693199789140749
490,Aurora Medical Center Oshkosh,72,Oshkosh,WI,4.099103848181339,0.05693199789140749
491,Aurora Medical Center Washington County,35,Hartford,WI,1.992619926199262,0.05693199789140749
492,Aurora Medical Center-Bay Area,55,Marinette,WI,3.1312598840274117,0.05693199789140749
493,Aurora Psychiatric Hospital,94,Wauwatosa,WI,5.351607801792304,0.05693199789140749
494,Aurora Saint Luke's Medical Center,933,Milwaukee,WI,53.11755403268319,0.05693199789140749
495,Aurora Saint Luke's South Shore,0,Cudahy,WI,0.0,0.05693199789140749
496,Aurora Santa Rosa Hospital,95,Santa Rosa,CA,7.414068792343773,0.07804282939309234
497,Aurora Sheboygan Memorial Medical Center,136,Sheboygan,WI,7.742751713231418,0.05693199789140749
498,Aurora Sinai Medical Center,228,Milwaukee,WI,12.980495519240907,0.05693199789140749
499,Aurora Tempe Behavioral Healthcare,138,Tempe,AZ,11.041687041564792,0.0800122249388753
500,Aurora West Allis Medical Center,277,West Allis,WI,15.770163415919875,0.05693199789140749
501,Aurora West Hospital,100,Glendale,AZ,8.00122249388753,0.0800122249388753
502,Austen Riggs Center,0,Stockbridge,MA,0.0,0.06894525511703066
503,Austin Lakes Hospital,58,Austin,TX,4.129575614242544,0.07119957955590593
